id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,is_active,created_at
427,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,09€ 3 capybaras holy mackerel – tidal treasures 161.349,02€ nuevos juegos de casin",,Other,,,https://www.888casino.com,2025-09-30T19:18:31.583467,4206607218769662630,1,2025-09-30 17:28:09
428,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,47€ 3 capybaras holy mackerel – tidal treasures 161.349,30€ nuevos juegos de casin",,Other,,,https://888casino.com,2025-09-30T19:18:44.359513,8161730681943353140,1,2025-09-30 17:28:09
429,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,47€ 3 capybaras holy mackerel – tidal treasures 161.349,30€ nuevos juegos de casin",,Other,,,https://www.888casino.com/promotions,2025-09-30T19:18:52.637893,-2765599421879056696,1,2025-09-30 17:28:09
430,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,74€ 3 capybaras holy mackerel – tidal treasures 161.349,68€ nuevos juegos de casin",,Other,,,https://www.888casino.com/bonuses,2025-09-30T19:19:00.715310,7892085729880263518,1,2025-09-30 17:28:09
431,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,74€ 3 capybaras holy mackerel – tidal treasures 161.349,68€ nuevos juegos de casin",,Other,,,https://www.888casino.com/offers,2025-09-30T19:19:06.843819,5569551936292364261,1,2025-09-30 17:28:09
432,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,96€ 3 capybaras holy mackerel – tidal treasures 161.350,13€ nuevos juegos de casin",,Other,,,https://www.888casino.com/welcome-bonus,2025-09-30T19:19:14.785847,-6669218334185263270,1,2025-09-30 17:28:09
433,888 Casino,KW,Found 'jackpot' on page,"jackpot gold 269.467,86€ time of the titans - the river king 40.462,96€ 3 capybaras holy mackerel – tidal treasures 161.350,13€ nuevos juegos de casin",,Other,,,https://www.888casino.com/tournaments,2025-09-30T19:19:21.322567,7878413830730161391,1,2025-09-30 17:28:09
434,Casinia,KW,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register luck lives in every bet! play now spin on – win on! play now luck lives in every bet! play now ,,Other,,,https://casinia.bet,2025-09-30T19:21:09.127519,-158986308526651087,1,2025-09-30 17:28:09
439,Casinia,KW,Found 'bonus' on page,bonus betting bonus code games review no deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casin,,Other,,,https://www.casinia.casino,2025-09-30T19:21:13.742832,-6582911306888921937,1,2025-09-30 17:28:09
438,Casinia,KW,Found 'deposit' on page,deposit bonus app sign in register luck lives in every bet! play now spin on – win on! play now luck lives in every bet! play now spin on – win on! pl,,Other,,,https://casinia.bet,2025-09-30T19:21:09.127519,3458219425661570711,1,2025-09-30 17:28:09
