id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,is_active,created_at
401,EmirBet,SA,Found 'bonus' on page,bonus up to €1000 + 150 free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet ca,,Other,,,https://emirbet.casino,2025-09-30T19:14:51.857427,-7689387479512135034,1,2025-09-30 17:16:39
402,EmirBet,SA,Found 'free spins' on page,free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet casino is your trusted cho,,Other,,,https://emirbet.casino,2025-09-30T19:14:51.857427,6800334453219082211,1,2025-09-30 17:16:39
397,Rooster bet,SA,Found 'bonus' on page,"bonusar och en kundtjänst på svenska, vilket gör det enkelt för nya spelare att komma igång och upptäcka fördelarna med rooster bet casino. få upp til",,Other,,,https://rooster-bet.org,2025-09-30T19:12:17.349132,-4393060756091511965,1,2025-09-30 17:16:39
398,Rooster bet,SA,Found 'jackpot' on page,jackpottspel och spännande live casino. spel rtp leverantör starburst 96.09% netent book of dead 96.21% play’n go gonzo’s quest 95.97% netent fire jok,,Other,,,https://rooster-bet.org,2025-09-30T19:12:17.349132,4739998827656978027,1,2025-09-30 17:16:39
399,Rooster bet,SA,Found 'free spins' on page,free spins no deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för ,,Other,,,https://rooster-bet.org,2025-09-30T19:12:17.349132,4874562629978102091,1,2025-09-30 17:16:39
400,Rooster bet,SA,Found 'deposit' on page,deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för nya spelare no,,Other,,,https://rooster-bet.org,2025-09-30T19:12:17.349132,-5139439526043961178,1,2025-09-30 17:16:39
395,Casinia,SA,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit,,Other,,,https://casinia.bet/tournaments,2025-09-30T19:11:45.173009,2234373331299752028,1,2025-09-30 17:16:39
396,Casinia,SA,Found 'deposit' on page,deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit 1000£ + 250 fs regi,,Other,,,https://casinia.bet/tournaments,2025-09-30T19:11:45.173009,-7961413307832055968,1,2025-09-30 17:16:39
393,Casinia,SA,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit,,Other,,,https://casinia.bet/welcome-bonus,2025-09-30T19:11:38.086993,-8138524909203565093,1,2025-09-30 17:16:39
394,Casinia,SA,Found 'deposit' on page,deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit 1000£ + 250 fs regi,,Other,,,https://casinia.bet/welcome-bonus,2025-09-30T19:11:38.086993,4468187505479583468,1,2025-09-30 17:16:39
391,Casinia,SA,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit,,Other,,,https://casinia.bet/offers,2025-09-30T19:11:32.736587,121319575076639880,1,2025-09-30 17:16:39
392,Casinia,SA,Found 'deposit' on page,deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit 1000£ + 250 fs regi,,Other,,,https://casinia.bet/offers,2025-09-30T19:11:32.736587,-1454565019911254254,1,2025-09-30 17:16:39
389,Casinia,SA,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit,,Other,,,https://casinia.bet/bonuses,2025-09-30T19:11:25.122600,7690837769518129649,1,2025-09-30 17:16:39
390,Casinia,SA,Found 'deposit' on page,deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit 1000£ + 250 fs regi,,Other,,,https://casinia.bet/bonuses,2025-09-30T19:11:25.122600,-3994893250551946853,1,2025-09-30 17:16:39
387,Casinia,SA,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit,,Other,,,https://casinia.bet/promotions,2025-09-30T19:11:18.629112,-4887381944119254079,1,2025-09-30 17:16:39
388,Casinia,SA,Found 'deposit' on page,deposit bonus app sign in register 404 oops! we can’t seem to find the page you’re looking for. go to home bonus for first deposit 1000£ + 250 fs regi,,Other,,,https://casinia.bet/promotions,2025-09-30T19:11:18.629112,-4504236394515166847,1,2025-09-30 17:16:39
381,Casinia,SA,Found 'bonus' on page,bonus crab shop vip levels english help centre casino live casino sports casino welcome bonus 100% up to €500 + 200 fs + 1 bonus crab join now sport f,,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,350324935001321411,1,2025-09-30 17:16:39
382,Casinia,SA,Found 'promotion' on page,promotions home casino live casino jackpots sports live betting wheel of fortune new spin rally new challenges tournaments bonus crab shop vip levels ,,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,6033466789965361,1,2025-09-30 17:16:39
383,Casinia,SA,Found 'welcome' on page,welcome bonus 100% up to €500 + 200 fs + 1 bonus crab join now sport first deposit bonus 100% up to €100 join now casino crypto welcome bonus 200% up ,,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,1612752293117155539,1,2025-09-30 17:16:39
384,Casinia,SA,Found 'jackpot' on page,jackpots sports live betting wheel of fortune new spin rally new challenges tournaments bonus crab shop vip levels english help centre casino live cas,,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,4750011497795207761,1,2025-09-30 17:16:39
385,Casinia,SA,Found 'deposit' on page,"deposit bonus 100% up to €100 join now casino crypto welcome bonus 200% up to 3,000 usdt join now sport crypto welcome bonus 100% up to 200 usdt join ",,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,3897547421264826951,1,2025-09-30 17:16:39
386,Casinia,SA,Found 'tournament' on page,tournaments bonus crab shop vip levels english help centre casino live casino sports casino welcome bonus 100% up to €500 + 200 fs + 1 bonus crab join,,Other,,,https://casinia.com,2025-09-30T19:11:12.539177,-3249839975568742700,1,2025-09-30 17:16:39
374,Casinia,SA,Found 'bonus' on page,bonus betting bonus code games review no deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casin,,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,4217068422745143632,1,2025-09-30 17:16:39
375,Casinia,SA,Found 'promotion' on page,promotions funding options spin and bet on the go expert help experience secure and thrilling play faq why choose casinia casino field value website u,,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,-3481502434912260914,1,2025-09-30 17:16:39
376,Casinia,SA,Found 'welcome' on page,welcome bonus 100% up to €500 + 200 fs join now navigation open close why choose casinia casino licensing and safety what’s good and what’s not game s,,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,-6046129566029189903,1,2025-09-30 17:16:39
377,Casinia,SA,Found 'jackpot' on page,"jackpots, slots, or sports, this casino offers a rich mix of opportunity and entertainment. welcome bonus 100% up to €500 + 200 fs join now navigation",,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,1820366550569816763,1,2025-09-30 17:16:39
378,Casinia,SA,Found 'free spins' on page,"free spins or 200%, up to 3,000 usdt (crypto), 100% up to €100 (sports), 100% up to 200 usdt (crypto sports) additional bonuses weekly reloads, cashba",,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,4881390785457947193,1,2025-09-30 17:16:39
379,Casinia,SA,Found 'deposit' on page,"deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casinia casino combines high-end visuals, powe",,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,-7598767913842908169,1,2025-09-30 17:16:39
380,Casinia,SA,Found 'tournament' on page,tournaments and challenges ongoing promotions funding options spin and bet on the go expert help experience secure and thrilling play faq why choose c,,Other,,,https://www.casinia.casino,2025-09-30T19:11:00.707693,7301683553040404870,1,2025-09-30 17:16:39
