id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,is_active,created_at
334,EmirBet,AE,Found 'bonus' on page,bonus up to €1000 + 150 free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet ca,,Other,,,https://emirbet.casino,2025-09-30T19:04:48.388897,-75751834045934167,1,2025-09-30 17:06:36
335,EmirBet,AE,Found 'free spins' on page,free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet casino is your trusted cho,,Other,,,https://emirbet.casino,2025-09-30T19:04:48.388897,-8571485174754734985,1,2025-09-30 17:06:36
330,Rooster bet,AE,Found 'bonus' on page,"bonusar och en kundtjänst på svenska, vilket gör det enkelt för nya spelare att komma igång och upptäcka fördelarna med rooster bet casino. få upp til",,Other,,,https://rooster-bet.org,2025-09-30T19:00:52.228938,9166519967422586695,1,2025-09-30 17:06:36
331,Rooster bet,AE,Found 'jackpot' on page,jackpottspel och spännande live casino. spel rtp leverantör starburst 96.09% netent book of dead 96.21% play’n go gonzo’s quest 95.97% netent fire jok,,Other,,,https://rooster-bet.org,2025-09-30T19:00:52.228938,811983566436699836,1,2025-09-30 17:06:36
332,Rooster bet,AE,Found 'free spins' on page,free spins no deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för ,,Other,,,https://rooster-bet.org,2025-09-30T19:00:52.228938,-4785921062565984529,1,2025-09-30 17:06:36
333,Rooster bet,AE,Found 'deposit' on page,deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för nya spelare no,,Other,,,https://rooster-bet.org,2025-09-30T19:00:52.228938,-445608593493736403,1,2025-09-30 17:06:36
323,Casinia,AE,Found 'bonus' on page,bonus betting bonus code games review no deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casin,,Other,,,https://www.casinia.casino,2025-09-30T18:58:11.568608,1066433915772702950,1,2025-09-30 17:06:36
324,Casinia,AE,Found 'promotion' on page,promotions funding options spin and bet on the go expert help experience secure and thrilling play faq why choose casinia casino field value website u,,Other,,,https://www.casinia.casino,2025-09-30T18:58:11.568608,-6963862893067323775,1,2025-09-30 17:06:36
325,Casinia,AE,Found 'welcome' on page,welcome bonus 100% up to €500 + 200 fs join now navigation open close why choose casinia casino licensing and safety what’s good and what’s not game s,,Other,,,https://www.casinia.casino,2025-09-30T18:58:11.568608,-4109250029141573938,1,2025-09-30 17:06:36
326,Casinia,AE,Found 'jackpot' on page,"jackpots, slots, or sports, this casino offers a rich mix of opportunity and entertainment. welcome bonus 100% up to €500 + 200 fs join now navigation",,Other,,,https://www.casinia.casino,2025-09-30T18:58:11.568608,6908108458158864579,1,2025-09-30 17:06:36
