id,competitor,country,title,description,bonus_amount,bonus_type,conditions,wagering,valid_until,url,scraped_at,hash_id,created_at
1519,Betano,DE,Found 'free spins' on page,"Free spins are free spins that can be triggered during the game. With these, you can spin without having to place another bet.",,Free Spins,Can be triggered during gameplay,,,https://www.betano.de/slots/,2025-10-17T19:44:58.341604,-5219063946706237287,2025-10-17 21:07:29
1489,Bwin,DE,Found 'bonus' on page,bonus | bwin registrieren einloggen jetzt deine 1. einzahlung verdoppeln - bis zu 100€. registrieren registrieren 18+. suchtrisiko. buwei.de. offiziel,Up to €100,Welcome Bonus,First deposit only. Must register and log in. 18+. Gambling risk.,,,https://www.bwin.de/de/engage/lan/sports/dach/generic?wm=5193158&tdpeh=19560_14049767752_130930494691_665955561599_kwd-2846598995_e_c&utm_source=search_google&utm_campaign=14049767752&utm_content=665955561599&utm_medium=e&utm_term=bwin&sb=1&gad_source=1&gad_campaignid=14049767752&gbraid=0AAAAADxF3XuZHpUf_fu-oNGcirsf3dpgA&gclid=CjwKCAjw0sfHBhB6EiwAQtv5qQgvjFW3OR0Y-WToB54P8KFiwr3cA_CbOplYPv_R5gRYFXk1eKb20xoCRO0QAvD_BwE,2025-10-17T19:44:07.438116,8706189866745967068,2025-10-17 17:49:34
1499,Lowen Play,DE,Cashback Bonus,Cashback bonus or the frequently used deposit bonus. Free spins can be found directly under our bonus bag or directly in the casino.,,Cashback,Free spins located under bonus bag section,,,https://www.loewen-play.de/bonus,2025-10-17T23:03:43.881858,2241384574680614664,2025-10-17 21:07:29
1483,Lowen Play,DE,Found 'deposit' on page,deposit bonus und bonus ohne einzahlung sind an verschiedene umsatzfaktoren gebunden. informiere dich vorab zur jeweiligen aktion! für bonus ohne einz,,Deposit Bonus,Bonus without deposit also available. Terms and conditions apply for each promotion.,,,https://www.loewen-play.de/bonus,2025-10-17T19:46:12.994765,-6697904902756637366,2025-10-17 17:49:34
1493,Lowen Play,DE,Found 'free spins' on page,"free spins bei einem bonus ohne einzahlung, cash back oder gratis free spins gilt: die maximale gewinnauszahlung beträgt 100€.",,Free Spins,No deposit required. Maximum withdrawal from winnings is €100.,,,https://www.loewen-play.de/bonus,2025-10-17T12:03:38.675914,8204692248177721241,2025-10-17 17:49:34
1515,Lowen Play,DE,Found 'free spins' on page,"Free spins with a no deposit bonus, cash back or free spins applies: the maximum payout is €100.",Free spins,Free Spins,Maximum payout is €100,,,https://www.loewen-play.de/bonus,2025-10-17T19:46:12.994765,5164410732814939517,2025-10-17 21:07:29
1449,Lowen Play,DE,Found promotion on page,"Löwen Play offers various bonuses: free spins, no deposit bonus, deposit bonus",,Other,"Various bonuses including free spins, no deposit bonus, and deposit bonus",,,https://www.loewen-play.de/bonus,2025-10-17T12:03:38.675914,-2849866756604847443,2025-10-17 10:08:28
1512,NV Casino,DE,Cashback,"Cashback offers, free spins, higher withdrawal limits, and even VIP account management. If you're ready to turn your gameplay into tangible rewards",,Cashback,"Cashback offers, free spins, higher withdrawal limits, VIP account management",,,https://kelleycarter.com/fan-engagement/nv-casino-official-loyalty-program-benefits-and-rewards/,2025-10-17T22:52:00.778953,-5723980593414980016,2025-10-17 21:07:29
1491,NV Casino,DE,Found 'bonus' on page,bonus 2 000 € + 225fs turniere aktionen sport vip-club bestenliste glücksrad glücksrad de de einloggen registrieren jetzt registrieren und bis zu 2.00,€2000 + 225 Free Spins,Welcome Bonus,"New player registration required. Includes tournaments, sports promotions, VIP club, leaderboard, and a wheel of fortune.",,,https://nv.casino/de,2025-10-17T19:37:38.855088,-2046890024173854460,2025-10-17 17:49:34
1495,NV Casino,DE,Found 'bonus' on page,bonus 2 000 € + 225fs turniere aktionen sport vip-club bestenliste glücksrad glücksrad de de einloggen registrieren jetzt registrieren und bis zu 2.00,€2000 + 225 Free Spins,Welcome Bonus,"New players must register. Promotion includes tournaments, sports betting, VIP club, leaderboard, and a bonus wheel.",,,https://nv.casino/de,2025-10-17T11:55:37.171330,-6090434452014429401,2025-10-17 17:49:34
1514,NV Casino,DE,Found bonus on page,"€2,000 bonus + 225 free spins. Tournaments, promotions, sports, VIP club, leaderboard, prize wheel. Tournaments, promotions, sports, VIP club, leaderboard, prize wheel. Login register",€2000 + 225 free spins,Welcome Bonus,"Includes tournaments, sports betting, VIP club, leaderboard competitions, and prize wheel games. Registration required.",,,https://nv.casino/de,2025-10-17T22:51:53.707146,4146824639966184387,2025-10-17 21:07:29
1513,NV Casino,DE,Promotions and Seasonal Events,Promotions and seasonal events may offer double or triple points on selected games. Advancing through loyalty levels in the NV Casino loyalty program.,,loyalty points,Double or triple points available on selected games during promotions and seasonal events. Points and benefits are tied to advancing through the loyalty program levels.,,,https://kelleycarter.com/fan-engagement/nv-casino-official-loyalty-program-benefits-and-rewards/,2025-10-17T22:52:00.778953,9054235055598277727,2025-10-17 21:07:29
1490,NV Casino,DE,VIP Club,"Register now and get up to €2,000 + 225 free spins. Registration only takes a moment.","€2,000 + 225 Free Spins",Welcome Bonus,New player registration required,,,https://nv.casino/de,2025-10-17T19:37:38.855088,9069960182189572270,2025-10-17 17:49:34
1509,Vulcan Vegas,DE,Cashback Casino Royale,"Cashback offer for Casino Royale and Luxor. Luxor offers 500 cashback for deposits between €10-€19, with a minimum deposit of €10. Also, a 50% deposit bonus + 20 free spins on Joker Stoker (Endorphina) is available. The bonus has a wagering requirement of 500:1 and a 3% cashback.",500 cashback / 50% + 20 FS,Cashback,Min deposit: €10. Cashback for deposits between €10-€19. Free spins on Joker Stoker.,500:1,,https://vulkanvegas.com/en/loyalty-program,2025-10-17T22:56:20.383303,-4703596606869135089,2025-10-17 21:07:29
1508,Vulcan Vegas,DE,Points Conversion,Points can be converted into real money in your profile. The total amount of the points accumulated during the time you spent at Vulkan Vegas corresponds to your loyalty activity.,,loyalty points,Points are accumulated based on time spent playing and can be converted to real money via player profile,,,https://vulkanvegas.com/en/loyalty-program,2025-10-17T22:56:20.383303,-9199329089025642954,2025-10-17 21:07:29
1502,Wunderino,DE,Cashback Deal Option,"Birthday cash spins, reduced wagering conditions, exclusive tournaments, FAQ - here you will find some of the most frequently asked questions",,Cashback,"Birthday cash spins, reduced wagering conditions, exclusive tournaments",,,https://www.wunderino.de/de/loyalty/,2025-10-17T23:01:42.592669,6068562439144310987,2025-10-17 21:07:29
1454,Wunderino,DE,Found 'jackpot' on page,"jackpot schon bald dir! erfahrung über 1000 beliebte & lokale spiele jede woche neue kampagnen verfügbar auf smartphone, tablet, mac und pc sicherheit",,Jackpot,"Experience over 1000 popular & local games, new campaigns available every week, available on smartphone, tablet, mac and PC, security",,,https://wunderino.de,2025-10-17T11:18:53.008078,-7025153265224619876,2025-10-17 10:08:28
1497,Wunderino,DE,Found bonus on page,"bonus + 100 cash-spins cash-spins: wert 10€. ohne umsatzbedingungen jetzt registrieren bonusbedingungen suche hier: book of dead, synot toplisten auto",100 cash spins worth €10,Free Spins,"No wagering conditions mentioned, registration required, games include Book of Dead, Synot",,,https://wunderino.de,2025-10-17T11:18:53.008078,8781749538520812838,2025-10-17 17:49:34
