id,competitor,country,title,description,bonus_amount,bonus_type,conditions,valid_until,url,scraped_at,hash_id,is_active,created_at
610,EmirBet,BH,Found 'bonus' on page,bonus up to €1000 + 150 free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet ca,,Other,,,https://emirbet.casino,2025-09-30T19:57:09.336691,-9178983491590570439,1,2025-09-30 17:58:47
611,EmirBet,BH,Found 'free spins' on page,free spins games live casino sports betting bonuses games live casino sports betting bonuses sign up login emirbet emit bet casino is your trusted cho,,Other,,,https://emirbet.casino,2025-09-30T19:57:09.336691,4773761234872992281,1,2025-09-30 17:58:47
606,Rooster bet,BH,Found 'bonus' on page,"bonusar och en kundtjänst på svenska, vilket gör det enkelt för nya spelare att komma igång och upptäcka fördelarna med rooster bet casino. få upp til",,Other,,,https://rooster-bet.org,2025-09-30T19:55:09.349889,-544933530152251525,1,2025-09-30 17:58:47
607,Rooster bet,BH,Found 'jackpot' on page,jackpottspel och spännande live casino. spel rtp leverantör starburst 96.09% netent book of dead 96.21% play’n go gonzo’s quest 95.97% netent fire jok,,Other,,,https://rooster-bet.org,2025-09-30T19:55:09.349889,-430995016364841315,1,2025-09-30 17:58:47
608,Rooster bet,BH,Found 'free spins' on page,free spins no deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för ,,Other,,,https://rooster-bet.org,2025-09-30T19:55:09.349889,-7536647074188430543,1,2025-09-30 17:58:47
609,Rooster bet,BH,Found 'deposit' on page,deposit bonus 50 free spins vid registrering lojalitetsprogram vip club med exklusiva erbjudanden omsättningskrav 35x välkomstbonus för nya spelare no,,Other,,,https://rooster-bet.org,2025-09-30T19:55:09.349889,-2969735464113610806,1,2025-09-30 17:58:47
600,Casinia,BH,Found 'promotion' on page,promotions funding options spin and bet on the go expert help experience secure and thrilling play faq why choose casinia casino field value website u,,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,4489780819310760323,1,2025-09-30 17:58:47
601,Casinia,BH,Found 'welcome' on page,welcome bonus 100% up to €500 + 200 fs join now navigation open close why choose casinia casino licensing and safety what’s good and what’s not game s,,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,6394884268376394173,1,2025-09-30 17:58:47
602,Casinia,BH,Found 'jackpot' on page,"jackpots, slots, or sports, this casino offers a rich mix of opportunity and entertainment. welcome bonus 100% up to €500 + 200 fs join now navigation",,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,3237744973792521938,1,2025-09-30 17:58:47
603,Casinia,BH,Found 'free spins' on page,"free spins or 200%, up to 3,000 usdt (crypto), 100% up to €100 (sports), 100% up to 200 usdt (crypto sports) additional bonuses weekly reloads, cashba",,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,-696767466125620532,1,2025-09-30 17:58:47
604,Casinia,BH,Found 'deposit' on page,"deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casinia casino combines high-end visuals, powe",,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,5090413991381795580,1,2025-09-30 17:58:47
605,Casinia,BH,Found 'tournament' on page,tournaments and challenges ongoing promotions funding options spin and bet on the go expert help experience secure and thrilling play faq why choose c,,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.653624,-1737895160106616137,1,2025-09-30 17:58:47
599,Casinia,BH,Found 'bonus' on page,bonus betting bonus code games review no deposit bonus log in register app bonus betting bonus code games review no deposit bonus casinia casino casin,,Other,,,https://www.casinia.casino,2025-09-30T19:52:43.652625,1270525611288588884,1,2025-09-30 17:58:47
594,Casinia,BH,Found 'bonus' on page,bonus promo code no deposit bonus app sign in register luck lives in every bet! play now spin on – win on! play now luck lives in every bet! play now ,,Other,,,https://casinia.bet,2025-09-30T19:52:36.730049,-8478529009954530989,1,2025-09-30 17:58:47
595,Casinia,BH,Found 'welcome' on page,"welcome bonus for signing up, you get 200 free spins, 100% up to 500£, and 1 bonus crab. reload bonus disbursed daily from monday to thursday, and ove",,Other,,,https://casinia.bet,2025-09-30T19:52:36.730049,1747749818867897807,1,2025-09-30 17:58:47
596,Casinia,BH,Found 'jackpot' on page,jackpot 65100£ register trustworthy payments & exchanges on casinia-casino the payment methods featured on the site are convenient and secure for all ,,Other,,,https://casinia.bet,2025-09-30T19:52:36.730049,9107426079615750673,1,2025-09-30 17:58:47
597,Casinia,BH,Found 'free spins' on page,"free spins! enjoy 350 no-wagering free spins on games like eye of horus, fishin’ frenzy, and more. details casinia online website slot games slot game",,Other,,,https://casinia.bet,2025-09-30T19:52:36.730049,9062837108115645791,1,2025-09-30 17:58:47
598,Casinia,BH,Found 'deposit' on page,deposit bonus app sign in register luck lives in every bet! play now spin on – win on! play now luck lives in every bet! play now spin on – win on! pl,,Other,,,https://casinia.bet,2025-09-30T19:52:36.730049,6650555635154974524,1,2025-09-30 17:58:47
593,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.540,15€ time of the titans - the river king 40.490,62€ 3 capybaras holy mackerel – tidal treasures 161.444,63€ nuevos juegos de casin",,Other,,,https://www.888casino.com/tournaments,2025-09-30T19:50:44.781003,-6623024364099809380,1,2025-09-30 17:58:47
592,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.540,15€ time of the titans - the river king 40.490,62€ 3 capybaras holy mackerel – tidal treasures 161.444,63€ nuevos juegos de casin",,Other,,,https://www.888casino.com/welcome-bonus,2025-09-30T19:50:38.468400,-3161317900912702923,1,2025-09-30 17:58:47
591,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.540,15€ time of the titans - the river king 40.490,46€ 3 capybaras holy mackerel – tidal treasures 161.444,12€ nuevos juegos de casin",,Other,,,https://www.888casino.com/offers,2025-09-30T19:50:31.288218,1845971026164708958,1,2025-09-30 17:58:47
590,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.540,15€ time of the titans - the river king 40.490,46€ 3 capybaras holy mackerel – tidal treasures 161.444,12€ nuevos juegos de casin",,Other,,,https://www.888casino.com/bonuses,2025-09-30T19:50:24.329763,5624696534446502409,1,2025-09-30 17:58:47
589,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.540,15€ time of the titans - the river king 40.490,46€ 3 capybaras holy mackerel – tidal treasures 161.444,12€ nuevos juegos de casin",,Other,,,https://www.888casino.com/promotions,2025-09-30T19:50:18.581649,3126234379730139911,1,2025-09-30 17:58:47
588,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.515,48€ time of the titans - the river king 40.490,33€ 3 capybaras holy mackerel – tidal treasures 161.443,78€ nuevos juegos de casin",,Other,,,https://888casino.com,2025-09-30T19:50:10.956139,-8729399054036616346,1,2025-09-30 17:58:47
587,888 Casino,BH,Found 'jackpot' on page,"jackpot gold 269.515,48€ time of the titans - the river king 40.490,22€ 3 capybaras holy mackerel – tidal treasures 161.443,55€ nuevos juegos de casin",,Other,,,https://www.888casino.com,2025-09-30T19:50:00.169835,-4914552355219108930,1,2025-09-30 17:58:47
